x,y,z,xx,yy,zz
3.2552373 , 8.289523 , -18.845736 , 3.2 , 8.4 , -21.0
3.2529826 , 8.294034 , -18.933672 , 3.2 , 8.4 , -21.0
3.1524596 , 8.495081 , -22.85408 , 3.2 , 8.4 , -21.0
3.1912565 , 8.417486 , -21.341 , 3.2 , 8.4 , -21.0
3.1947532 , 8.410495 , -21.204634 , 3.2 , 8.4 , -21.0
3.1968515 , 8.406296 , -21.122787 , 3.2 , 8.4 , -21.0
3.198111 , 8.403777 , -21.073675 , 3.2 , 8.4 , -21.0
3.1988664 , 8.4022665 , -21.044205 , 3.2 , 8.4 , -21.0
3.2026153 , 8.394769 , -20.898005 , 3.3 , 8.2 , -17.1
3.2964025 , 8.207195 , -17.240301 , 3.2 , 8.4 , -21.0
3.2599616 , 8.280076 , -18.661495 , 3.3 , 8.2 , -17.1
3.2552829 , 8.2894335 , -18.843971 , 3.2 , 8.4 , -21.0
3.25301 , 8.293981 , -18.932611 , 3.2 , 8.4 , -21.0
3.1524758 , 8.495048 , -22.853443 , 3.2 , 8.4 , -21.0
3.1912668 , 8.417466 , -21.340605 , 3.2 , 8.4 , -21.0
3.1947591 , 8.410481 , -21.204397 , 3.2 , 8.4 , -21.0
3.196855 , 8.406289 , -21.122646 , 3.2 , 8.4 , -21.0
3.2015295 , 8.39694 , -20.94035 , 3.3 , 8.2 , -17.1
3.2957466 , 8.208506 , -17.265877 , 3.2 , 8.4 , -21.0
3.2586381 , 8.282724 , -18.713114 , 3.2 , 8.4 , -21.0
3.1558864 , 8.488228 , -22.720442 , 3.2 , 8.4 , -21.0
3.1933565 , 8.413287 , -21.2591 , 3.2 , 8.4 , -21.0
3.1960137 , 8.407972 , -21.155474 , 3.2 , 8.4 , -21.0
3.197608 , 8.404783 , -21.093288 , 3.2 , 8.4 , -21.0
3.1985648 , 8.40287 , -21.055971 , 3.2 , 8.4 , -21.0
3.1991389 , 8.401722 , -21.033585 , 3.2 , 8.4 , -21.0
3.1994834 , 8.401032 , -21.020151 , 3.2 , 8.4 , -21.0
3.19969 , 8.4006195 , -21.012093 , 3.2 , 8.4 , -21.0
3.199814 , 8.400372 , -21.007254 , 3.2 , 8.4 , -21.0
3.1998885 , 8.400222 , -21.00435 , 3.2 , 8.4 , -21.0
3.199933 , 8.400134 , -21.002611 , 3.2 , 8.4 , -21.0
3.1999598 , 8.40008 , -21.001566 , 3.2 , 8.4 , -21.0
3.199976 , 8.400048 , -21.00094 , 3.2 , 8.4 , -21.0
3.1999855 , 8.400028 , -21.000565 , 3.2 , 8.4 , -21.0
3.1999912 , 8.400017 , -21.000338 , 3.2 , 8.4 , -21.0
3.1999948 , 8.40001 , -21.000204 , 3.2 , 8.4 , -21.0
3.199997 , 8.400006 , -21.000122 , 3.2 , 8.4 , -21.0
3.1999981 , 8.400003 , -21.000072 , 3.2 , 8.4 , -21.0
