x,y,z,xx,yy,zz
-46.67257 , -4.2974744 , -20.388016 , -46.7 , -4.3 , -20.4
-46.6723 , -4.297449 , -20.387897 , -46.7 , -4.3 , -20.4
-46.6723 , -4.297449 , -20.387897 , -46.7 , -4.3 , -20.4
-46.6723 , -4.297449 , -20.387897 , -46.7 , -4.3 , -20.4
-46.67203 , -4.297425 , -20.387783 , -46.7 , -4.3 , -20.4
-46.67203 , -4.297425 , -20.387783 , -46.7 , -4.3 , -20.4
-46.671776 , -4.2974014 , -20.38767 , -46.7 , -4.3 , -20.4
-46.671776 , -4.2974014 , -20.38767 , -46.7 , -4.3 , -20.4
-46.671524 , -4.297378 , -20.38756 , -46.7 , -4.3 , -20.4
-46.671524 , -4.297378 , -20.38756 , -46.7 , -4.3 , -20.4
-46.671524 , -4.297378 , -20.38756 , -46.7 , -4.3 , -20.4
-46.671524 , -4.297378 , -20.38756 , -46.7 , -4.3 , -20.4
-46.67128 , -4.2973557 , -20.387453 , -46.7 , -4.3 , -20.4
-46.67128 , -4.2973557 , -20.387453 , -46.7 , -4.3 , -20.4
-46.67104 , -4.2973337 , -20.387348 , -46.7 , -4.3 , -20.4
-46.670807 , -4.2973123 , -20.387247 , -46.7 , -4.3 , -20.4
-46.670807 , -4.2973123 , -20.387247 , -46.7 , -4.3 , -20.4
-46.670807 , -4.2973123 , -20.387247 , -46.7 , -4.3 , -20.4
-46.67058 , -4.2972913 , -20.387148 , -46.7 , -4.3 , -20.4
-46.67036 , -4.297271 , -20.38705 , -46.7 , -4.3 , -20.4
-46.670143 , -4.297251 , -20.386957 , -46.7 , -4.3 , -20.4
-46.670143 , -4.297251 , -20.386957 , -46.7 , -4.3 , -20.4
-46.670143 , -4.297251 , -20.386957 , -46.7 , -4.3 , -20.4
-46.669937 , -4.2972317 , -20.386866 , -46.7 , -4.3 , -20.4
-46.66973 , -4.297213 , -20.386778 , -46.7 , -4.3 , -20.4
-46.669533 , -4.297195 , -20.38669 , -46.7 , -4.3 , -20.4
-46.669342 , -4.2971773 , -20.386606 , -46.7 , -4.3 , -20.4
-46.66915 , -4.2971597 , -20.386524 , -46.7 , -4.3 , -20.4
-46.66915 , -4.2971597 , -20.386524 , -46.7 , -4.3 , -20.4
-46.668972 , -4.297143 , -20.386444 , -46.7 , -4.3 , -20.4
-46.668793 , -4.297127 , -20.386368 , -46.7 , -4.3 , -20.4
-46.668793 , -4.297127 , -20.386368 , -46.7 , -4.3 , -20.4
-46.668793 , -4.297127 , -20.386368 , -46.7 , -4.3 , -20.4
-46.668793 , -4.297127 , -20.386368 , -46.7 , -4.3 , -20.4
-46.66862 , -4.297111 , -20.386292 , -46.7 , -4.3 , -20.4
-46.66862 , -4.297111 , -20.386292 , -46.7 , -4.3 , -20.4
-46.668453 , -4.2970953 , -20.386219 , -46.7 , -4.3 , -20.4
-46.66829 , -4.2970805 , -20.386147 , -46.7 , -4.3 , -20.4
-46.668133 , -4.2970657 , -20.386078 , -46.7 , -4.3 , -20.4
-46.66798 , -4.2970514 , -20.386011 , -46.7 , -4.3 , -20.4
-46.667828 , -4.297038 , -20.385946 , -46.7 , -4.3 , -20.4
-46.667828 , -4.297038 , -20.385946 , -46.7 , -4.3 , -20.4
-46.667686 , -4.2970247 , -20.385883 , -46.7 , -4.3 , -20.4
-46.667686 , -4.2970247 , -20.385883 , -46.7 , -4.3 , -20.4
-46.667545 , -4.297012 , -20.385822 , -46.7 , -4.3 , -20.4
-46.667545 , -4.297012 , -20.385822 , -46.7 , -4.3 , -20.4
-46.667545 , -4.297012 , -20.385822 , -46.7 , -4.3 , -20.4
-46.667545 , -4.297012 , -20.385822 , -46.7 , -4.3 , -20.4
-46.667545 , -4.297012 , -20.385822 , -46.7 , -4.3 , -20.4
-46.667408 , -4.296999 , -20.385761 , -46.7 , -4.3 , -20.4
-46.667274 , -4.296987 , -20.385704 , -46.7 , -4.3 , -20.4
-46.667274 , -4.296987 , -20.385704 , -46.7 , -4.3 , -20.4
-46.66715 , -4.296975 , -20.385649 , -46.7 , -4.3 , -20.4
-46.667023 , -4.2969637 , -20.385595 , -46.7 , -4.3 , -20.4
-46.667023 , -4.2969637 , -20.385595 , -46.7 , -4.3 , -20.4
-46.666904 , -4.2969527 , -20.385542 , -46.7 , -4.3 , -20.4
-46.66679 , -4.296942 , -20.38549 , -46.7 , -4.3 , -20.4
-46.66679 , -4.296942 , -20.38549 , -46.7 , -4.3 , -20.4
-46.666676 , -4.2969317 , -20.385443 , -46.7 , -4.3 , -20.4
-46.666676 , -4.2969317 , -20.385443 , -46.7 , -4.3 , -20.4
-46.666676 , -4.2969317 , -20.385443 , -46.7 , -4.3 , -20.4
-46.66657 , -4.2969217 , -20.385395 , -46.7 , -4.3 , -20.4
-46.666462 , -4.296912 , -20.38535 , -46.7 , -4.3 , -20.4
-46.66636 , -4.2969027 , -20.385305 , -46.7 , -4.3 , -20.4
-46.66636 , -4.2969027 , -20.385305 , -46.7 , -4.3 , -20.4
-46.666264 , -4.2968936 , -20.385262 , -46.7 , -4.3 , -20.4
-46.666264 , -4.2968936 , -20.385262 , -46.7 , -4.3 , -20.4
-46.666264 , -4.2968936 , -20.385262 , -46.7 , -4.3 , -20.4
-46.66617 , -4.296885 , -20.38522 , -46.7 , -4.3 , -20.4
-46.666077 , -4.2968764 , -20.38518 , -46.7 , -4.3 , -20.4
-46.666077 , -4.2968764 , -20.38518 , -46.7 , -4.3 , -20.4
-46.666077 , -4.2968764 , -20.38518 , -46.7 , -4.3 , -20.4
-46.66599 , -4.2968683 , -20.385141 , -46.7 , -4.3 , -20.4
-46.66599 , -4.2968683 , -20.385141 , -46.7 , -4.3 , -20.4
-46.66599 , -4.2968683 , -20.385141 , -46.7 , -4.3 , -20.4
-46.66599 , -4.2968683 , -20.385141 , -46.7 , -4.3 , -20.4
-46.66599 , -4.2968683 , -20.385141 , -46.7 , -4.3 , -20.4
-46.66599 , -4.2968683 , -20.385141 , -46.7 , -4.3 , -20.4
-46.665905 , -4.2968607 , -20.385105 , -46.7 , -4.3 , -20.4
-46.665905 , -4.2968607 , -20.385105 , -46.7 , -4.3 , -20.4
-46.665905 , -4.2968607 , -20.385105 , -46.7 , -4.3 , -20.4
-46.66582 , -4.296853 , -20.385069 , -46.7 , -4.3 , -20.4
-46.665745 , -4.296846 , -20.385035 , -46.7 , -4.3 , -20.4
-46.66567 , -4.2968388 , -20.385002 , -46.7 , -4.3 , -20.4
-46.665596 , -4.296832 , -20.38497 , -46.7 , -4.3 , -20.4
-46.665524 , -4.296826 , -20.38494 , -46.7 , -4.3 , -20.4
-46.665524 , -4.296826 , -20.38494 , -46.7 , -4.3 , -20.4
-46.665524 , -4.296826 , -20.38494 , -46.7 , -4.3 , -20.4
