x,y,z,xx,yy,zz
-8.413014 , -14.017352 , -21.68198 , -8.4 , -14.0 , -21.4
-8.407808 , -14.010413 , -21.569206 , -8.4 , -14.0 , -21.4
-8.383582 , -13.97811 , -21.0443 , -8.1 , -13.6 , -14.9
-8.122386 , -13.6298485 , -15.385024 , -8.4 , -14.0 , -21.4
-8.22613 , -13.768174 , -17.632822 , -8.4 , -14.0 , -21.4
-8.530988 , -14.17465 , -24.238075 , -8.4 , -14.0 , -21.4
-8.419801 , -14.0264015 , -21.829018 , -8.4 , -14.0 , -21.4
-8.411881 , -14.015843 , -21.657463 , -8.4 , -14.0 , -21.4
-8.40713 , -14.009507 , -21.554491 , -8.4 , -14.0 , -21.4
-8.383263 , -13.977684 , -21.037373 , -8.1 , -13.6 , -14.9
-8.122188 , -13.629583 , -15.380726 , -8.4 , -14.0 , -21.4
-8.220303 , -13.760403 , -17.50655 , -8.1 , -13.6 , -14.9
-8.231297 , -13.775062 , -17.744741 , -8.1 , -13.6 , -14.9
-8.006354 , -13.47514 , -12.871008 , -8.4 , -14.0 , -21.4
-8.363892 , -13.951856 , -20.617651 , -8.4 , -14.0 , -21.4
-8.554878 , -14.206505 , -24.755714 , -8.4 , -14.0 , -21.4
-8.434952 , -14.046601 , -22.157272 , -8.4 , -14.0 , -21.4
-8.420983 , -14.027979 , -21.854662 , -8.4 , -14.0 , -21.4
-8.412593 , -14.01679 , -21.67286 , -8.4 , -14.0 , -21.4
-8.407557 , -14.010076 , -21.563732 , -8.4 , -14.0 , -21.4
-8.404534 , -14.006045 , -21.498241 , -8.4 , -14.0 , -21.4
-8.40272 , -14.003627 , -21.458946 , -8.4 , -14.0 , -21.4
-8.401632 , -14.002177 , -21.435368 , -8.4 , -14.0 , -21.4
-8.400979 , -14.001307 , -21.42122 , -8.4 , -14.0 , -21.4
-8.380356 , -13.973808 , -20.97438 , -8.1 , -13.6 , -14.9
-8.120394 , -13.627192 , -15.3418665 , -8.4 , -14.0 , -21.4
-8.219015 , -13.758686 , -17.478651 , -8.1 , -13.6 , -14.9
-8.235849 , -13.781133 , -17.8434 , -8.4 , -14.0 , -21.4
-8.242552 , -13.790069 , -17.988613 , -8.4 , -14.0 , -21.4
-8.541014 , -14.18802 , -24.455313 , -8.4 , -14.0 , -21.4
-8.426125 , -14.034832 , -21.966032 , -8.4 , -14.0 , -21.4
-8.41568 , -14.020907 , -21.73974 , -8.4 , -14.0 , -21.4
-8.387271 , -13.983029 , -21.124218 , -8.1 , -13.6 , -14.9
-8.105647 , -13.607529 , -15.022329 , -8.1 , -13.6 , -14.9
-7.996586 , -13.462114 , -12.659354 , -8.4 , -14.0 , -21.4
-8.354112 , -13.938816 , -20.405764 , -8.4 , -14.0 , -21.4
-8.549359 , -14.199147 , -24.636139 , -8.4 , -14.0 , -21.4
-8.431425 , -14.041902 , -22.080889 , -8.4 , -14.0 , -21.4
-8.418865 , -14.025153 , -21.80875 , -8.4 , -14.0 , -21.4
-8.388755 , -13.985006 , -21.156359 , -8.1 , -13.6 , -14.9
-8.106793 , -13.609058 , -15.04719 , -8.1 , -13.6 , -14.9
-7.9271665 , -13.3695545 , -11.155249 , -8.1 , -13.6 , -14.9
-8.054505 , -13.53934 , -13.914271 , -8.1 , -13.6 , -14.9
-8.07268 , -13.563574 , -14.308074 , -8.1 , -13.6 , -14.9
-8.10701 , -13.609346 , -15.051859 , -8.4 , -14.0 , -21.4
-8.390161 , -13.986881 , -21.186823 , -8.4 , -14.0 , -21.4
-8.569514 , -14.22602 , -25.07282 , -8.4 , -14.0 , -21.4
-8.444384 , -14.059178 , -22.361649 , -8.4 , -14.0 , -21.4
-8.400454 , -14.000607 , -21.409853 , -8.1 , -13.6 , -14.9
-8.133189 , -13.644253 , -15.6191025 , -8.4 , -14.0 , -21.4
-8.233492 , -13.777989 , -17.792322 , -8.4 , -14.0 , -21.4
-8.472288 , -14.096386 , -22.966265 , -8.1 , -13.6 , -14.9
-8.13871 , -13.651613 , -15.738717 , -8.4 , -14.0 , -21.4
-8.237222 , -13.782963 , -17.873135 , -8.4 , -14.0 , -21.4
-8.537785 , -14.183712 , -24.385332 , -8.4 , -14.0 , -21.4
-8.424082 , -14.032109 , -21.921782 , -8.4 , -14.0 , -21.4
-8.414454 , -14.019272 , -21.713165 , -8.4 , -14.0 , -21.4
-8.408673 , -14.011565 , -21.587921 , -8.4 , -14.0 , -21.4
-8.405204 , -14.006939 , -21.512758 , -8.4 , -14.0 , -21.4
-8.403122 , -14.004164 , -21.467655 , -8.4 , -14.0 , -21.4
-8.401874 , -14.002498 , -21.440594 , -8.4 , -14.0 , -21.4
-8.401124 , -14.001497 , -21.424355 , -8.4 , -14.0 , -21.4
-8.400674 , -14.0009 , -21.414614 , -8.4 , -14.0 , -21.4
-8.400405 , -14.00054 , -21.40877 , -8.4 , -14.0 , -21.4
-8.400242 , -14.000323 , -21.40526 , -8.4 , -14.0 , -21.4
-8.400146 , -14.000195 , -21.403156 , -8.4 , -14.0 , -21.4
-8.400086 , -14.000116 , -21.401894 , -8.4 , -14.0 , -21.4
-8.400052 , -14.00007 , -21.401136 , -8.4 , -14.0 , -21.4
-8.400031 , -14.000042 , -21.40068 , -8.4 , -14.0 , -21.4
